Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
1953,1,31,-1.7,-8.3,-5,23,0,0,0,0,NaN,NaN,NaN
1953,2,1,4.4,-7.2,-1.4,19.4,0,23.4,1.3,24.6,NaN,NaN,NaN
1953,2,2,-0.6,-8.9,-4.8,22.8,0,0,1.3,1.3,NaN,NaN,NaN
1953,2,3,-4.4,-11.1,-7.8,25.8,0,0,0,0,NaN,NaN,NaN
1953,2,4,7.8,-8.3,-0.3,18.3,0,3,13.7,16.8,NaN,NaN,NaN
1953,2,5,0.6,-3.3,-1.4,19.4,0,0,0,0,NaN,NaN,NaN
1953,2,6,-4.4,-8.3,-6.4,24.4,0,0,0,0,NaN,NaN,NaN
1953,2,7,2.8,-8.9,-3.1,21.1,0,0,0,0,NaN,NaN,NaN
1953,2,8,9.4,-3.3,3.1,14.9,0,0,0,0,NaN,NaN,NaN
1953,2,9,8.9,1.1,5,13,0,9.1,0,9.1,NaN,NaN,NaN
1953,2,10,4.4,-1.7,1.4,16.6,0,0,5.1,5.1,NaN,NaN,NaN
1953,2,11,-1.1,-2.8,-2,20,0,0,2,2,NaN,NaN,NaN
1953,2,12,-2.8,-5,-3.9,21.9,0,0,0,0,NaN,NaN,NaN
1953,2,13,-3.9,-5.6,-4.8,22.8,0,0,0,0,NaN,NaN,NaN
1953,2,14,0,-5,-2.5,20.5,0,0,11.7,11.7,NaN,NaN,NaN
1953,2,15,-0.6,-2.8,-1.7,19.7,0,0,0.3,0.3,NaN,NaN,NaN
1953,2,16,2.2,-5,-1.4,19.4,0,7.6,0,7.6,NaN,NaN,NaN
1953,2,17,4.4,-2.2,1.1,16.9,0,8.4,0.8,9.1,NaN,NaN,NaN
1953,2,18,1.7,-3.9,-1.1,19.1,0,0,2.5,2.5,NaN,NaN,NaN
1953,2,19,-2.8,-6.1,-4.5,22.5,0,0,0.5,0.5,NaN,NaN,NaN
1953,2,20,-3.3,-7.8,-5.6,23.6,0,0,0,0,NaN,NaN,NaN
1953,2,21,8.9,-8.3,0.3,17.7,0,6.1,1.5,7.6,NaN,NaN,NaN
1953,2,22,4.4,-3.9,0.3,17.7,0,0,0,0,NaN,NaN,NaN
1953,2,23,-2.8,-8.9,-5.9,23.9,0,0,4.1,4.1,NaN,NaN,NaN
1953,2,24,-4.4,-7.2,-5.8,23.8,0,0,0.3,0.3,NaN,NaN,NaN
1953,2,25,-1.1,-8.9,-5,23,0,0,2,2,NaN,NaN,NaN
1953,2,26,-2.2,-10.6,-6.4,24.4,0,0,0,0,NaN,NaN,NaN
1953,2,27,-1.7,-7.2,-4.5,22.5,0,0,17.8,17.8,NaN,NaN,NaN
1953,2,28,1.1,-2.8,-0.9,18.9,0,0,0.3,0.3,NaN,NaN,NaN
1953,3,1,2.2,-1.7,0.3,17.7,0,0,0,0,NaN,NaN,NaN
1953,3,2,0.6,-3.9,-1.7,19.7,0,0,3.3,3.3,NaN,NaN,NaN
1953,3,3,-3.3,-10,-6.7,24.7,0,0,0,0,NaN,NaN,NaN
1953,3,4,2.2,-13.3,-5.6,23.6,0,1.5,1.5,3,NaN,NaN,NaN
1953,3,5,10,-6.7,1.7,16.3,0,19.1,0,19.1,NaN,NaN,NaN
1953,3,6,2.2,-3.9,-0.9,18.9,0,0,7.6,7.6,NaN,NaN,NaN
1953,3,7,-1.1,-7.2,-4.2,22.2,0,0,1.3,1.3,NaN,NaN,NaN
1953,3,8,-3.3,-11.1,-7.2,25.2,0,0,0,0,NaN,NaN,NaN
1953,3,9,-4.4,-12.8,-8.6,26.6,0,0,32.8,32.8,NaN,NaN,NaN
1953,3,10,-3.9,-5.6,-4.8,22.8,0,0,4.1,4.1,NaN,NaN,NaN
1953,3,11,-4.4,-10.6,-7.5,25.5,0,0,1,1,NaN,NaN,NaN
1953,3,12,-0.6,-12.8,-6.7,24.7,0,0,0.3,0.3,NaN,NaN,NaN
1953,3,13,-5.6,-10,-7.8,25.8,0,0,0,0,NaN,NaN,NaN
1953,3,14,2.8,-13.3,-5.3,23.3,0,0.8,14.5,15.2,NaN,NaN,NaN
1953,3,15,4.4,-6.1,-0.9,18.9,0,0,1.3,1.3,NaN,NaN,NaN
1953,3,16,-2.8,-9.4,-6.1,24.1,0,0,0,0,NaN,NaN,NaN
1953,3,17,-0.6,-10.6,-5.6,23.6,0,1.3,6.6,7.9,NaN,NaN,NaN
1953,3,18,0.6,-3.3,-1.4,19.4,0,1.5,0,1.5,NaN,NaN,NaN
1953,3,19,0,-2.8,-1.4,19.4,0,0,0.8,0.8,NaN,NaN,NaN
1953,3,20,-0.6,-7.2,-3.9,21.9,0,0,0,0,NaN,NaN,NaN
1953,3,21,-2.8,-10,-6.4,24.4,0,0,0,0,NaN,NaN,NaN
1953,3,22,0,-9.4,-4.7,22.7,0,0,3,3,NaN,NaN,NaN
1953,3,23,0,-7.2,-3.6,21.6,0,0,7.6,7.6,NaN,NaN,NaN
1953,3,24,-0.6,-6.7,-3.7,21.7,0,0,0,0,NaN,NaN,NaN
1953,3,25,2.8,-10.6,-3.9,21.9,0,0,0,0,NaN,NaN,NaN
1953,3,26,3.9,-6.7,-1.4,19.4,0,0,0,0,NaN,NaN,NaN
1953,3,27,1.1,-6.1,-2.5,20.5,0,0,0,0,NaN,NaN,NaN
1953,3,28,2.8,-2.2,0.3,17.7,0,0,0,0,NaN,NaN,NaN
1953,3,29,5.6,-0.6,2.5,15.5,0,0,0,0,NaN,NaN,NaN
1953,3,30,10,0.6,5.3,12.7,0,0,0,0,NaN,NaN,NaN
1953,3,31,5,1.7,3.4,14.6,0,19.1,0,19.1,NaN,NaN,NaN
1953,4,1,4.4,1.7,3.1,14.9,0,34.8,0,34.8,NaN,NaN,NaN
1953,4,2,5,1.7,3.4,14.6,0,30.5,0,30.5,NaN,NaN,NaN
1953,4,3,3.3,1.1,2.2,15.8,0,19.8,0,19.8,NaN,NaN,NaN
1953,4,4,4.4,1.1,2.8,15.2,0,6.1,0,6.1,NaN,NaN,NaN
1953,4,5,3.9,1.7,2.8,15.2,0,14.7,0,14.7,NaN,NaN,NaN
1953,4,6,7.2,1.7,4.5,13.5,0,0,0,0,NaN,NaN,NaN
1953,4,7,5.6,0,2.8,15.2,0,8.9,0,8.9,NaN,NaN,NaN
1953,4,8,7.2,2.2,4.7,13.3,0,0,0,0,NaN,NaN,NaN
1953,4,9,2.8,0.6,1.7,16.3,0,14.7,0,14.7,NaN,NaN,NaN
1953,4,10,2.2,0,1.1,16.9,0,14.7,0,14.7,NaN,NaN,NaN
1953,4,11,5.6,0.6,3.1,14.9,0,21.1,0,21.1,NaN,NaN,NaN
1953,4,12,9.4,1.7,5.6,12.4,0,0.3,0,0.3,NaN,NaN,NaN
1953,4,13,10.6,1.7,6.2,11.8,0,0,0,0,NaN,NaN,NaN
1953,4,14,10,1.7,5.9,12.1,0,10.4,0,10.4,NaN,NaN,NaN
1953,4,15,11.7,1.7,6.7,11.3,0,0,1.5,1.5,NaN,NaN,NaN
1953,4,16,1.7,-0.6,0.6,17.4,0,0,13.5,13.5,NaN,NaN,NaN
1953,4,17,7.8,0,3.9,14.1,0,0,0,0,NaN,NaN,NaN
1953,4,18,3.3,-0.6,1.4,16.6,0,9.1,0.3,9.4,NaN,NaN,NaN
1953,4,19,3.9,-1.1,1.4,16.6,0,0,0.3,0.3,NaN,NaN,NaN
1953,4,20,6.1,-2.2,2,16,0,2.3,0,2.3,NaN,NaN,NaN
1953,4,21,8.9,-0.6,4.2,13.8,0,2.5,0,2.5,NaN,NaN,NaN
1953,4,22,10.6,0.6,5.6,12.4,0,1.8,0,1.8,NaN,NaN,NaN
1953,4,23,9.4,1.1,5.3,12.7,0,0,0,0,NaN,NaN,NaN
1953,4,24,8.3,1.1,4.7,13.3,0,21.6,0,21.6,NaN,NaN,NaN
1953,4,25,8.3,4.4,6.4,11.6,0,5.1,0,5.1,NaN,NaN,NaN
1953,4,26,11.1,0.6,5.9,12.1,0,2.5,0,2.5,NaN,NaN,NaN
1953,4,27,2.2,1.1,1.7,16.3,0,5.6,0,5.6,NaN,NaN,NaN
1953,4,28,11.7,1.1,6.4,11.6,0,0,0,0,NaN,NaN,NaN
1953,4,29,6.7,2.2,4.5,13.5,0,6.1,0,6.1,NaN,NaN,NaN
1953,4,30,8.9,2.2,5.6,12.4,0,0,0.3,0.3,NaN,NaN,NaN
1953,5,1,3.9,-0.6,1.7,16.3,0,0.5,0,0.5,NaN,NaN,NaN
1953,5,2,1.7,-1.7,0,18,0,0.3,0.5,0.8,NaN,NaN,NaN
1953,5,3,3.9,-1.7,1.1,16.9,0,0,0,0,NaN,NaN,NaN
1953,5,4,7.2,-1.7,2.8,15.2,0,0,0,0,NaN,NaN,NaN
1953,5,5,12.2,-1.7,5.3,12.7,0,0,0,0,NaN,NaN,NaN
1953,5,6,14.4,2.2,8.3,9.7,0,0,0,0,NaN,NaN,NaN
1953,5,7,4.4,-1.1,1.7,16.3,0,0.3,0,0.3,NaN,NaN,NaN
1953,5,8,12.2,0.6,6.4,11.6,0,1.3,0,1.3,NaN,NaN,NaN
1953,5,9,5.6,1.7,3.7,14.3,0,2.3,0,2.3,NaN,NaN,NaN
1953,5,10,13.3,1.7,7.5,10.5,0,0,0,0,NaN,NaN,NaN
1953,5,11,18.3,3.9,11.1,6.9,0,0,0,0,NaN,NaN,NaN
1953,5,12,11.7,1.1,6.4,11.6,0,0,0,0,NaN,NaN,NaN
1953,5,13,8.3,1.1,4.7,13.3,0,0,0,0,NaN,NaN,NaN
1953,5,14,10,0,5,13,0,0,0,0,NaN,NaN,NaN
1953,5,15,16.7,0,8.4,9.6,0,4.6,0,4.6,NaN,NaN,NaN
1953,5,16,6.1,2.8,4.5,13.5,0,12.7,0,12.7,NaN,NaN,NaN
1953,5,17,5.6,0,2.8,15.2,0,0,0,0,NaN,NaN,NaN
1953,5,18,6.7,-2.2,2.3,15.7,0,0,0,0,NaN,NaN,NaN
1953,5,19,5,0.6,2.8,15.2,0,0,0,0,NaN,NaN,NaN
1953,5,20,5.6,0.6,3.1,14.9,0,0,0,0,NaN,NaN,NaN
1953,5,21,8.3,1.7,5,13,0,0,0,0,NaN,NaN,NaN
1953,5,22,15.6,1.1,8.4,9.6,0,0,0,0,NaN,NaN,NaN
1953,5,23,6.1,0.6,3.4,14.6,0,44.2,0,44.2,NaN,NaN,NaN
1953,5,24,8.3,3.3,5.8,12.2,0,18.3,0,18.3,NaN,NaN,NaN
1953,5,25,5.6,1.1,3.4,14.6,0,11.7,0,11.7,NaN,NaN,NaN
1953,5,26,8.3,1.7,5,13,0,0,0,0,NaN,NaN,NaN
1953,5,27,12.2,2.2,7.2,10.8,0,11.2,0,11.2,NaN,NaN,NaN
1953,5,28,7.8,1.1,4.5,13.5,0,7.1,0,7.1,NaN,NaN,NaN
1953,5,29,8.9,3.9,6.4,11.6,0,4.1,0,4.1,NaN,NaN,NaN
1953,5,30,10,2.2,6.1,11.9,0,0.5,0,0.5,NaN,NaN,NaN
1953,5,31,8.3,2.8,5.6,12.4,0,5.1,0,5.1,NaN,NaN,NaN
1953,6,1,6.7,1.1,3.9,14.1,0,11.7,0,11.7,NaN,NaN,NaN
1953,6,2,15.6,2.2,8.9,9.1,0,26.7,0,26.7,NaN,NaN,NaN
1953,6,3,16.7,3.9,10.3,7.7,0,0,0,0,NaN,NaN,NaN
1953,6,4,14.4,4.4,9.4,8.6,0,0,0,0,NaN,NaN,NaN
1953,6,5,13.9,3.9,8.9,9.1,0,0,0,0,NaN,NaN,NaN
1953,6,6,11.7,2.2,7,11,0,3,0,3,NaN,NaN,NaN
1953,6,7,10,0,5,13,0,3.6,0,3.6,NaN,NaN,NaN
1953,6,8,11.7,2.8,7.3,10.7,0,6.6,0,6.6,NaN,NaN,NaN
1953,6,9,20.6,3.3,12,6,0,0,0,0,NaN,NaN,NaN
1953,6,10,17.8,6.1,12,6,0,0,0,0,NaN,NaN,NaN
1953,6,11,19.4,6.7,13.1,4.9,0,0,0,0,NaN,NaN,NaN
1953,6,12,9.4,3.9,6.7,11.3,0,0,0,0,NaN,NaN,NaN
1953,6,13,11.7,3.9,7.8,10.2,0,0,0,0,NaN,NaN,NaN
1953,6,14,15.6,6.1,10.9,7.1,0,0,0,0,NaN,NaN,NaN
1953,6,15,18.9,8.9,13.9,4.1,0,0.3,0,0.3,NaN,NaN,NaN
1953,6,16,21.1,15.6,18.4,0,0.4,4.1,0,4.1,NaN,NaN,NaN
1953,6,17,22.8,14.4,18.6,0,0.6,0,0,0,NaN,NaN,NaN
1953,6,18,22.8,13.9,18.4,0,0.4,0,0,0,NaN,NaN,NaN
1953,6,19,18.9,16.1,17.5,0.5,0,9.4,0,9.4,NaN,NaN,NaN
1953,6,20,18.3,12.2,15.3,2.7,0,2,0,2,NaN,NaN,NaN
1953,6,21,13.9,4.4,9.2,8.8,0,0,0,0,NaN,NaN,NaN
1953,6,22,18.3,3.9,11.1,6.9,0,5.8,0,5.8,NaN,NaN,NaN
1953,6,23,21.1,7.2,14.2,3.8,0,1.3,0,1.3,NaN,NaN,NaN
1953,6,24,22.2,11.1,16.7,1.3,0,0,0,0,NaN,NaN,NaN
1953,6,25,18.3,7.8,13.1,4.9,0,0,0,0,NaN,NaN,NaN
1953,6,26,23.3,9.4,16.4,1.6,0,0.5,0,0.5,NaN,NaN,NaN
1953,6,27,19.4,11.7,15.6,2.4,0,0,0,0,NaN,NaN,NaN
1953,6,28,21.1,11.1,16.1,1.9,0,0,0,0,NaN,NaN,NaN
1953,6,29,22.2,8.9,15.6,2.4,0,0,0,0,NaN,NaN,NaN
1953,6,30,18.9,9.4,14.2,3.8,0,0,0,0,NaN,NaN,NaN
1953,7,1,20.6,9.4,15,3,0,5.3,0,5.3,NaN,NaN,NaN
1953,7,2,18.3,9.4,13.9,4.1,0,0,0,0,NaN,NaN,NaN
1953,7,3,15.6,8.3,12,6,0,21.1,0,21.1,NaN,NaN,NaN
1953,7,4,17.2,8.3,12.8,5.2,0,0,0,0,NaN,NaN,NaN
1953,7,5,15,8.3,11.7,6.3,0,0,0,0,NaN,NaN,NaN
1953,7,6,13.3,6.7,10,8,0,0,0,0,NaN,NaN,NaN
1953,7,7,16.7,5.6,11.2,6.8,0,0,0,0,NaN,NaN,NaN
1953,7,8,23.9,8.3,16.1,1.9,0,0,0,0,NaN,NaN,NaN
1953,7,9,26.7,17.2,22,0,4,0,0,0,NaN,NaN,NaN
1953,7,10,24.4,15,19.7,0,1.7,0,0,0,NaN,NaN,NaN
1953,7,11,23.3,13.3,18.3,0,0.3,0,0,0,NaN,NaN,NaN
1953,7,12,25,11.7,18.4,0,0.4,0,0,0,NaN,NaN,NaN
1953,7,13,25,13.9,19.5,0,1.5,0,0,0,NaN,NaN,NaN
1953,7,14,27.2,13.9,20.6,0,2.6,0,0,0,NaN,NaN,NaN
1953,7,15,22.2,17.2,19.7,0,1.7,15,0,15,NaN,NaN,NaN
1953,7,16,19.4,17.8,18.6,0,0.6,14.7,0,14.7,NaN,NaN,NaN
1953,7,17,25.6,7.2,16.4,1.6,0,2.8,0,2.8,NaN,NaN,NaN
1953,7,18,18.9,3.9,11.4,6.6,0,0,0,0,NaN,NaN,NaN
1953,7,19,25,10.6,17.8,0.2,0,0,0,0,NaN,NaN,NaN
1953,7,20,24.4,12.8,18.6,0,0.6,0,0,0,NaN,NaN,NaN
1953,7,21,26.1,16.7,21.4,0,3.4,0.3,0,0.3,NaN,NaN,NaN
1953,7,22,12.8,7.8,10.3,7.7,0,0,0,0,NaN,NaN,NaN
1953,7,23,21.1,6.7,13.9,4.1,0,1.5,0,1.5,NaN,NaN,NaN
1953,7,24,25,11.7,18.4,0,0.4,0.5,0,0.5,NaN,NaN,NaN
1953,7,25,25.6,15.6,20.6,0,2.6,0,0,0,NaN,NaN,NaN
1953,7,26,22.8,10.6,16.7,1.3,0,0,0,0,NaN,NaN,NaN
1953,7,27,21.7,13.3,17.5,0.5,0,1,0,1,NaN,NaN,NaN
1953,7,28,20.6,12.2,16.4,1.6,0,0,0,0,NaN,NaN,NaN
1953,7,29,22.2,13.3,17.8,0.2,0,0,0,0,NaN,NaN,NaN
1953,7,30,20.6,12.8,16.7,1.3,0,0.3,0,0.3,NaN,NaN,NaN
1953,7,31,20,11.1,15.6,2.4,0,5.3,0,5.3,NaN,NaN,NaN
1953,8,1,17.2,7.8,12.5,5.5,0,0.5,0,0.5,NaN,NaN,NaN
1953,8,2,21.1,9.4,15.3,2.7,0,0,0,0,NaN,NaN,NaN
1953,8,3,17.2,10,13.6,4.4,0,1.8,0,1.8,NaN,NaN,NaN
1953,8,4,15,7.8,11.4,6.6,0,0,0,0,NaN,NaN,NaN
1953,8,5,20,6.1,13.1,4.9,0,24.1,0,24.1,NaN,NaN,NaN
1953,8,6,16.7,11.1,13.9,4.1,0,18.8,0,18.8,NaN,NaN,NaN
1953,8,7,18.9,8.9,13.9,4.1,0,0,0,0,NaN,NaN,NaN
1953,8,8,22.2,10.6,16.4,1.6,0,0.3,0,0.3,NaN,NaN,NaN
1953,8,9,22.2,11.7,17,1,0,0,0,0,NaN,NaN,NaN
1953,8,10,22.2,12.2,17.2,0.8,0,0,0,0,NaN,NaN,NaN
1953,8,11,20,10.6,15.3,2.7,0,20.8,0,20.8,NaN,NaN,NaN
1953,8,12,14.4,8.3,11.4,6.6,0,0,0,0,NaN,NaN,NaN
1953,8,13,21.1,8.3,14.7,3.3,0,0,0,0,NaN,NaN,NaN
1953,8,14,18.9,11.7,15.3,2.7,0,0,0,0,NaN,NaN,NaN
1953,8,15,23.9,13.9,18.9,0,0.9,5.1,0,5.1,NaN,NaN,NaN
1953,8,16,21.1,13.9,17.5,0.5,0,0,0,0,NaN,NaN,NaN
1953,8,17,23.3,12.2,17.8,0.2,0,0.3,0,0.3,NaN,NaN,NaN
1953,8,18,17.2,12.2,14.7,3.3,0,0.3,0,0.3,NaN,NaN,NaN
1953,8,19,20.6,12.2,16.4,1.6,0,0.5,0,0.5,NaN,NaN,NaN
1953,8,20,16.7,10,13.4,4.6,0,0,0,0,NaN,NaN,NaN
1953,8,21,17.8,11.1,14.5,3.5,0,0,0,0,NaN,NaN,NaN
1953,8,22,20.6,10.6,15.6,2.4,0,0,0,0,NaN,NaN,NaN
1953,8,23,23.9,11.7,17.8,0.2,0,2.3,0,2.3,NaN,NaN,NaN
1953,8,24,11.7,6.7,9.2,8.8,0,0.3,0,0.3,NaN,NaN,NaN
1953,8,25,13.3,3.9,8.6,9.4,0,0,0,0,NaN,NaN,NaN
1953,8,26,15,3.3,9.2,8.8,0,0,0,0,NaN,NaN,NaN
1953,8,27,19.4,7.8,13.6,4.4,0,0,0,0,NaN,NaN,NaN
1953,8,28,17.8,10,13.9,4.1,0,0.3,0,0.3,NaN,NaN,NaN
1953,8,29,17.8,11.1,14.5,3.5,0,1.8,0,1.8,NaN,NaN,NaN
1953,8,30,11.7,10,10.9,7.1,0,0.8,0,0.8,NaN,NaN,NaN
1953,8,31,16.7,10,13.4,4.6,0,14.2,0,14.2,NaN,NaN,NaN
1953,9,1,17.2,13.9,15.6,2.4,0,0,0,0,NaN,NaN,NaN
1953,9,2,22.8,10,16.4,1.6,0,0,0,0,NaN,NaN,NaN
1953,9,3,15.6,8.3,12,6,0,0,0,0,NaN,NaN,NaN
1953,9,4,13.3,2.8,8.1,9.9,0,0,0,0,NaN,NaN,NaN
1953,9,5,15,2.8,8.9,9.1,0,0,0,0,NaN,NaN,NaN
1953,9,6,20.6,6.7,13.7,4.3,0,0,0,0,NaN,NaN,NaN
1953,9,7,23.3,15,19.2,0,1.2,0,0,0,NaN,NaN,NaN
1953,9,8,26.1,16.1,21.1,0,3.1,0.3,0,0.3,NaN,NaN,NaN
1953,9,9,19.4,13.3,16.4,1.6,0,11.9,0,11.9,NaN,NaN,NaN
1953,9,10,17.2,11.7,14.5,3.5,0,1.3,0,1.3,NaN,NaN,NaN
1953,9,11,12.8,8.9,10.9,7.1,0,5.8,0,5.8,NaN,NaN,NaN
1953,9,12,14.4,7.8,11.1,6.9,0,0,0,0,NaN,NaN,NaN
1953,9,13,15,5.6,10.3,7.7,0,0,0,0,NaN,NaN,NaN
1953,9,14,13.3,6.7,10,8,0,2.5,0,2.5,NaN,NaN,NaN
1953,9,15,15.6,10,12.8,5.2,0,0,0,0,NaN,NaN,NaN
1953,9,16,18.3,10,14.2,3.8,0,19.8,0,19.8,NaN,NaN,NaN
1953,9,17,12.8,7.8,10.3,7.7,0,1.5,0,1.5,NaN,NaN,NaN
1953,9,18,8.9,6.1,7.5,10.5,0,0,0,0,NaN,NaN,NaN
1953,9,19,12.8,3.3,8.1,9.9,0,0,0,0,NaN,NaN,NaN
1953,9,20,16.7,7.2,12,6,0,0,0,0,NaN,NaN,NaN
1953,9,21,21.7,11.1,16.4,1.6,0,0,0,0,NaN,NaN,NaN
1953,9,22,21.7,12.2,17,1,0,1,0,1,NaN,NaN,NaN
1953,9,23,17.8,10,13.9,4.1,0,5.8,0,5.8,NaN,NaN,NaN
1953,9,24,10,5,7.5,10.5,0,0.3,0,0.3,NaN,NaN,NaN
1953,9,25,14.4,3.3,8.9,9.1,0,0,0,0,NaN,NaN,NaN
1953,9,26,16.7,8.9,12.8,5.2,0,2.3,0,2.3,NaN,NaN,NaN
1953,9,27,18.9,12.2,15.6,2.4,0,15.2,0,15.2,NaN,NaN,NaN
1953,9,28,18.9,12.2,15.6,2.4,0,4.8,0,4.8,NaN,NaN,NaN
1953,9,29,8.3,4.4,6.4,11.6,0,5.6,0,5.6,NaN,NaN,NaN
1953,9,30,6.1,2.2,4.2,13.8,0,0.3,0,0.3,NaN,NaN,NaN
1953,10,1,12.8,-1.1,5.9,12.1,0,13,0,13,NaN,NaN,NaN
1953,10,2,12.8,6.7,9.8,8.2,0,7.4,0,7.4,NaN,NaN,NaN
1953,10,3,7.8,1.7,4.8,13.2,0,1.5,0,1.5,NaN,NaN,NaN
1953,10,4,13.3,1.7,7.5,10.5,0,0,0,0,NaN,NaN,NaN
1953,10,5,16.7,7.8,12.3,5.7,0,0,0,0,NaN,NaN,NaN
1953,10,6,17.8,6.1,12,6,0,92.5,0,92.5,NaN,NaN,NaN
1953,10,7,17.8,5.6,11.7,6.3,0,1.5,0,1.5,NaN,NaN,NaN
1953,10,8,14.4,5.6,10,8,0,2.3,0,2.3,NaN,NaN,NaN
1953,10,9,8.9,2.2,5.6,12.4,0,0,0,0,NaN,NaN,NaN
1953,10,10,8.9,-0.6,4.2,13.8,0,3.8,0,3.8,NaN,NaN,NaN
1953,10,11,10,5.6,7.8,10.2,0,10.2,0,10.2,NaN,NaN,NaN
1953,10,12,8.9,6.1,7.5,10.5,0,9.9,0,9.9,NaN,NaN,NaN
1953,10,13,6.7,0,3.4,14.6,0,7.4,1.3,8.6,NaN,NaN,NaN
1953,10,14,7.8,0,3.9,14.1,0,0,0,0,NaN,NaN,NaN
1953,10,15,14.4,2.8,8.6,9.4,0,0.3,0,0.3,NaN,NaN,NaN
1953,10,16,12.8,7.2,10,8,0,0,0,0,NaN,NaN,NaN
1953,10,17,8.3,3.3,5.8,12.2,0,0,0.5,0.5,NaN,NaN,NaN
1953,10,18,7.2,0.6,3.9,14.1,0,0,0,0,NaN,NaN,NaN
1953,10,19,10,-0.6,4.7,13.3,0,2.3,0,2.3,NaN,NaN,NaN
1953,10,20,11.7,3.3,7.5,10.5,0,6.1,0,6.1,NaN,NaN,NaN
1953,10,21,3.9,-3.3,0.3,17.7,0,0,0,0,NaN,NaN,NaN
1953,10,22,7.8,-2.8,2.5,15.5,0,0,0,0,NaN,NaN,NaN
1953,10,23,14.4,3.9,9.2,8.8,0,1.5,0,1.5,NaN,NaN,NaN
1953,10,24,14.4,3.9,9.2,8.8,0,26.7,0,26.7,NaN,NaN,NaN
1953,10,25,2.8,0.6,1.7,16.3,0,0,0,0,NaN,NaN,NaN
1953,10,26,11.7,-0.6,5.6,12.4,0,8.1,0,8.1,NaN,NaN,NaN
1953,10,27,12.8,5.6,9.2,8.8,0,0,0,0,NaN,NaN,NaN
1953,10,28,8.3,3.3,5.8,12.2,0,0,0,0,NaN,NaN,NaN
1953,10,29,18.9,4.4,11.7,6.3,0,12.2,0,12.2,NaN,NaN,NaN
1953,10,30,16.1,10,13.1,4.9,0,1,0,1,NaN,NaN,NaN
1953,10,31,5.6,2.8,4.2,13.8,0,11.2,0,11.2,NaN,NaN,NaN
1953,11,1,5,2.8,3.9,14.1,0,41.4,0.5,41.9,NaN,NaN,NaN
1953,11,2,1.7,-0.6,0.6,17.4,0,0,2,2,NaN,NaN,NaN
1953,11,3,6.1,-1.1,2.5,15.5,0,0.3,0,0.3,NaN,NaN,NaN
1953,11,4,11.7,1.1,6.4,11.6,0,5.1,0,5.1,NaN,NaN,NaN
1953,11,5,5.6,1.1,3.4,14.6,0,0,0,0,NaN,NaN,NaN
1953,11,6,1.7,-2.2,-0.3,18.3,0,0,0,0,NaN,NaN,NaN
1953,11,7,3.3,-2.8,0.3,17.7,0,0,0,0,NaN,NaN,NaN
1953,11,8,8.9,0,4.5,13.5,0,1,0,1,NaN,NaN,NaN
1953,11,9,12.8,0,6.4,11.6,0,6.1,0,6.1,NaN,NaN,NaN
1953,11,10,8.9,5,7,11,0,0.5,0,0.5,NaN,NaN,NaN
1953,11,11,6.1,0,3.1,14.9,0,0,0,0,NaN,NaN,NaN
1953,11,12,3.9,-1.1,1.4,16.6,0,0.3,0,0.3,NaN,NaN,NaN
1953,11,13,1.7,-2.2,-0.3,18.3,0,0,0,0,NaN,NaN,NaN
1953,11,14,1.1,-3.3,-1.1,19.1,0,0,0,0,NaN,NaN,NaN
1953,11,15,3.3,-4.4,-0.6,18.6,0,4.8,0.3,5.1,NaN,NaN,NaN
1953,11,16,3.9,2.2,3.1,14.9,0,10.4,0,10.4,NaN,NaN,NaN
1953,11,17,3.3,1.1,2.2,15.8,0,3.3,0.5,3.8,NaN,NaN,NaN
1953,11,18,3.9,-1.1,1.4,16.6,0,0,0.3,0.3,NaN,NaN,NaN
1953,11,19,6.7,-1.1,2.8,15.2,0,0,0,0,NaN,NaN,NaN
1953,11,20,4.4,0,2.2,15.8,0,4.6,0,4.6,NaN,NaN,NaN
1953,11,21,1.1,-1.1,0,18,0,0,0,0,NaN,NaN,NaN
1953,11,22,6.7,-5,0.9,17.1,0,0,0,0,NaN,NaN,NaN
1953,11,23,13.3,-1.1,6.1,11.9,0,0,0,0,NaN,NaN,NaN
1953,11,24,17.8,8.3,13.1,4.9,0,7.9,0,7.9,NaN,NaN,NaN
1953,11,25,17.2,11.7,14.5,3.5,0,0,0,0,NaN,NaN,NaN
1953,11,26,15.6,10.6,13.1,4.9,0,0.5,0,0.5,NaN,NaN,NaN
1953,11,27,16.1,10.6,13.4,4.6,0,17.8,0,17.8,NaN,NaN,NaN
1953,11,28,6.7,3.3,5,13,0,5.8,0,5.8,NaN,NaN,NaN
1953,11,29,6.1,2.8,4.5,13.5,0,10.7,1.8,12.4,NaN,NaN,NaN
1953,11,30,-2.8,-3.3,-3.1,21.1,0,0,0.3,0.3,NaN,NaN,NaN
1953,12,1,0,-3.9,-2,20,0,0,0,0,NaN,NaN,NaN
1953,12,2,7.8,-2.8,2.5,15.5,0,27.7,1,28.7,NaN,NaN,NaN
1953,12,3,11.7,1.7,6.7,11.3,0,3.3,0,3.3,NaN,NaN,NaN
1953,12,4,1.7,-1.7,0,18,0,0,0,0,NaN,NaN,NaN
1953,12,5,10,-3.9,3.1,14.9,0,4.8,0,4.8,NaN,NaN,NaN
